"text","spam"
"Subject: re : enron exotica options library  patrick ,  please , contact zimin lu , 713 853 6388 .  vince  patrick markey  11 / 21 / 2000 05 : 15 am  to : vince j kaminski / hou / ect @ ect  cc : patrick markey / hou / ect @ ect  subject : enron exotica options library  vince ,  i am trying to price a crack spread option utilizing either of the following  models in the exotica library :  1 . spread options by 1 - d integration - sprdopt  2 . spread options on asian spreads - asnsprd  how do i get access to these options models ? who can i visit with in the  houston group if i have any questions regarding the models . your help would  be greatly appreciated . i am located in singapore , so i would probably be  visiting with the houston personnel via e - mail .  thanks ,  pat markey  p . s . - i have access to the o : \ research \ exotica \ xll \ xll _ templates \ directory ;  however , there are no macros associated with the programs that i can find .  also , i don ' t have access to the m : drive . please let me know where to find  these options models .",0
"Subject: sr . director position  vince : as you requested , i have obtained some information from norma  relating to the salary parameters of the sr . director position . the minimum  salary is $ 83 , 800 , and the maximum is $ 168 , 000 ( huge range , isn ' t it ? ) .  however , norma did ask me to bring a couple of things to your attention : the  lowest salary of a vp in your group is currently $ 140 , 000 , and the average  director ' s salary in your group is $ 120 , 000 . those numbers narrow the  range considerably . of course , there is no equity issue since there is no  other senior director in your group .  hope this information helps ,  molly",0
"Subject: re : power question  steve ,  elena chilkina can give you historical data .  historical fwd curves can be obtained from paulo  or alex , among others . of course , our internal forward curves  represent a very sensitive information .  vince  steven leppard  10 / 13 / 2000 10 : 34 am  to : vince j kaminski / hou / ect @ ect  cc : didier magne / lon / ect @ ect  subject : power question  hi vince  who should i contact for power queries now grant has gone ? a colleague here  in london ( didier magne ) is giving a talk on power / gas arbitrage , and the  consequent convergence of these markets .  do you have any presentations on this area , or illustrative figures on the  increase in power / gas correlation ?  many thanks ,  steve",0
"Subject: presentation  george ,  this is the presentation i promised .  vince",0
"Subject: re : numbers for sharad agnihotri  dale ,  to follow up on my earlier message . anjam expressed his concern  that sharad is holding off on our offer . i would consider bumping it up to  55 , 000  with a sign - on bonus . we badly need fresh talent .  i shall be in australia next week . if you need  any additional intervention from us , please , call stinson .  vince  vince j kaminski  07 / 06 / 2000 08 : 56 am  to : dale surbey / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : numbers for sharad agnihotri  dale ,  i was very impressed with sharad and i think that we should consider paying  offering him  o 50 , 000 . i am not sure about guaranteed bonus . what do you think ?  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 07 / 06 / 2000  08 : 59 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources corp . - europe  from : anjam ahmad 07 / 05 / 2000 10 : 56 am  to : dale surbey / lon / ect @ ect , vince j kaminski / hou / ect @ ect  cc : kate bruges / lon / ect @ ect  subject : numbers for sharad agnihotri  hi dale ( i would also like to arrange for a direct reporting line to  me for sharad .  regards ,  anjam  x 35383  p . s . kate : i have attached the agencies terms and conditions below :  - - - - - - - - - - - - - - - - - - - - - - forwarded by anjam ahmad / lon / ect on 05 / 07 / 2000 16 : 21  - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources corp .  from : alex blair  05 / 07 / 2000 15 : 29  to : "" ' anjam ahmad ' ""  cc :  subject : numbers  anjam ,  ? ? ? ? ? ? ? as requested please find enclosed details on sharad ' s numbers :  ? ? ? ? ? ? ? basic salary : o 40 , 000  ? ? ? ? ? ? ? car allowance : o 3 , 500  ? ? ? ? ? ? ? ( paid in cash )  ? ? ? ? ? ? ? annual bonus : ol 3 , 000 ( this bonus was paid for ? ? ? ? ? ? ?  99 - 00 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 8 mths work april - dec )  total o 56 , 500  sharad has been informed that his bonus payments for year 00 - 01 will be  floored at o 25 , 000 . ? sharad ' s expectations therefore are to receive a base  salary of between o 57 . 5 - o 60 k plus bonus .  i hope this is of use and ask that if you have any questions that you do not  hesitate to call .  alex blair  senior consultant  alex . blair @ alexmann . com  tel : 0207 891 6671  fax : 0207 905 1313  web :  "" the alexander mann group has a stated policy for the use of electronic  mail which is rigorously enforced throughout the group . the contents of  this e mail should meet the requirements of the policy - if you would  like further details please forward this message to info @ alexmann . com  or call 0207 242 9000 .  the information contained in this electronic mail message is  confidential . it is intended solely for the use of the individual or  entity to whom it is addressed and others authorised to receive it . if  the reader of this message is not the intended recipient , you are hereby  notified that any use , copying , dissemination or disclosure of this  information is strictly prohibited . """,0
"Subject: re : replacement of stolen chairs  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 04 / 18 / 2000 01 : 22  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  reggie wilson  04 / 18 / 2000 12 : 57 pm  to : kevin g moore / hou / ect @ ect  cc : william smith / corp / enron @ enron , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect  subject : re : replacement of stolen chairs  kevin ,  if you guys had aerons ( mesh ) and / or vecta ( leather ) chairs , my group  typically will not be responsible for the replacement of those chairs as i ' m  not aware of who has taken the chairs or where they may have gone . my group  does not stock these chairs , therefore we order as requested by business  units and charge your co / rc . there will be two chairs delivered to the  locations mentioned below , however , they will not be the vecta or aeron  chairs .  you may want to contact enron security and maybe they can investigate further .  thanks ,  reggie  kevin g moore  04 / 18 / 2000 10 : 54 am  to : reggie wilson / epsc / hou / ect @ ect , william smith / corp / enron @ enron , shirley  crenshaw / hou / ect @ ect , mike a roberts / hou / ect @ ect  cc :  subject : replacement of stolen chairs  hi reggie ,  we spoke regarding the chairs on monday .  please , we need these chairs as soon as possible , without being charged .  we paid for all new chairs each time we moved and it ' s not fair we pay again .  thanks  kevin moore  p . s . these chairs were taken . . . . . . . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 04 / 18 / 2000 10 : 46  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron north america corp .  from : william smith @ enron 04 / 18 / 2000 10 : 00 am  to : reggie wilson / epsc / hou / ect @ ect  cc : shirley crenshaw / hou / ect @ ect , kevin g moore / hou / ect @ ect  subject : replacement of stolen chairs  reggie ,  there may already be a request floating around for a standard black office  chair for ebl 972 d . it was stolen over a weekend several weeks ago . in  addition to that one , my own chair at eb 3132 a was stolen this past weekend .  could you come up with a couple of decent ones for us ?  if you need to charge them to us , our numbers are 0011 and 100038 . as  always , call me if you need to at x 58322 .  thanks !  sam smith",0
"Subject: the rising crisis in brazil ' s power sector - a cera conference ca  ll  cambridge energy research associates ( cera ) invites you to participate in a  special conference call and web presentation to discuss "" the rising crisis in  brazil ' s power sector "" on may 3 , 2001 at 9 : 30 am eastern time .  this call will feature jed bailey , an associate director and specialist on  latin america power issues and barbara l . mattos , cera associate director  specializing in the industrial and energy markets of brazil .  topics for this conference call and web presentation include :  * could the short rain season result in shortage and rationing ?  * what is the potential impact on the energy reform process ?  * what is the potential impact on the economy ?  format  our speakers will address this topic for approximately 30 minutes , with  accompanying graphics presented on the internet , followed by an open question  and answer period .  to enroll  to enroll , please contact ms . donna masulla via e - mail at dmasulla @ cera . com  before 4 : 00 p . m . , wednesday , may 2 , 2001 . please include your name , company ,  and telephone number with your correspondence .  how to participate via audio  netscape navigator 3 . 02 or higher ; or sun hot java ( tm )  * close all desktop applications and disable your screen saver  to ensure computer compatibility , complete the internet instructions before  the  day of the call . a message will appear telling you that your meeting is not  ready to start . however , it also informs you about any action that you may  need  to take to prepare your computer to participate .  technical assistance  u . s . callers : ? if you are experiencing difficulties during the call , you may  signal for technical assistance by pressing * 0 ( star , zero ) on your telephone  keypad after you have connected to the audio portion of the conference .  international callers : ? please re - dial and ask the operator for assistance  before giving the confirmation code .  cera ' s spring 2001 roundtable event dates and agendas are now available  at http : / / www 20 . cera . com / event  our relationship with you is very important to us . ? if you wish not to  receive e - mail notifications from cera , please send a reply to this message  with "" donotemail "" as the subject of your message .  ( mailto : info @ cera . com ? subject = donotemail ) ",0
"Subject: term paper  vince ,  ?  attached is our team ' s term paper in pdf format . ? please let us know if you  still problem opening the file .  thank you very much .  ?  best regards ,  winny so  ?  rice university  jesse h . jones graduate school of management  mba candidate , class of 2001  ?  2018 richland court  sugar land , tx 77478  home : ? ? ( 281 ) 265 - 3522  mobile : ? ( 281 ) 989 - 8417  e - mail : ? so @ rice . edu >  http : / / www . ruf . rice . edu / ~ so /  ?  - modeling project . pdf",0
"Subject: candidate : howard information  vince - i spoke with london just now .  here is what i gather vuthy said about howard haughton .  1 . he wants a second - round ( another interview with enron ) - but , with high  officials ( senior management , this time ) .  2 . he didn ' t think the interviewers were understanding his technical  abilities and language .  good news : he ( howard ) wants to come back for another interview . i was lead  to believe it went well although , howard believes in protocol .  bad news : howard in on vacation now for 10 days .  sounds fairly good on the candidate debrief .  thanks , vince .  jeff  949 813 2241  * get free , secure online email at http : / / www . ziplip . com / *",0
"Subject: re : mission impossible - hr associate groups recommendation and  next steps  kay - friday is ok up to 4 : 00 pm for me . ted  from : kay chapman 10 / 13 / 2000 12 : 52 pm  to : tana cashion / na / enron @ enron  cc : daniel brown / na / enron @ enron , gerry gibson / corp / enron @ enron , andrea  yowman / corp / enron @ enron , bob sparger / corp / enron @ enron , tim  o ' rourke / corp / enron @ enron , ted c bland / hou / ect @ ect , tana  cashion / na / enron @ enron , cindy olson / corp / enron @ enron , vince j  kaminski / hou / ect @ ect , kay chapman / hou / ect @ ect , sarah a davis / hou / ect @ ect ,  marla barnard / enron communications @ enron communications , pam  butler / hr / corp / enron @ enron , michelle cash / hou / ect @ ect , brian  schaffer / corp / enron @ enron , suzanne brown / hou / ect @ ect , robert  jones / corp / enron @ enron , neil davies / corp / enron @ enron  subject : re : mission impossible - hr associate groups recommendation and next  steps  how does next friday october 20 , 2000 , look for everyone ? ? ? i have morning  and afternoon available . i even have a 10 : 00 am if you just want to move the  date and not the time .  kay  tana cashion @ enron 10 / 12 / 2000 02 : 28 pm  to : kay chapman / hou / ect @ ect  cc : daniel brown / na / enron @ enron , gerry gibson / corp / enron @ enron  subject : re : mission impossible - hr associate groups recommendation and next  steps  what is the first availbale day that david can be at the meeting ? let ' s try  to schedule a time that day . thanks - tana  enron north america corp .  from : kay chapman @ ect 10 / 12 / 2000 02 : 24 pm  to : andrea yowman / corp / enron @ enron , bob sparger / corp / enron @ enron , tim  o ' rourke / corp / enron @ enron , ted c bland / hou / ect @ ect , daniel  brown / na / enron @ enron , tana cashion / na / enron @ enron , rhonna palmer / hou / ect @ ect ,  cindy olson / corp / enron @ enron , vince j kaminski / hou / ect @ ect , kay  chapman / hou / ect @ ect , sarah a davis / hou / ect @ ect , marla barnard / enron  communications @ enron communications , pam butler / hr / corp / enron @ enron , michelle  cash / hou / ect @ ect , brian schaffer / corp / enron @ enron , suzanne brown / hou / ect @ ect ,  robert jones / corp / enron @ enron , neil davies / corp / enron @ enron , gerry  gibson / corp / enron @ enron  cc :  subject : mission impossible - hr associate groups recommendation and next  steps  the monday october 16 , 2000 meeting at 10 : 00 am needs to be moved again .  sorry for the inconvenience , but david oxley is going to be traveling . .  thanks ,  kay",0
"Subject: fund raising for mit sloan school  dear vince ,  please find the following description of the program that i would like to  raise additional funding for . i will follow up today with a phone call to  answer any questions you may have .  as always we appreciate your time and support .  thanks ,  jozef  the eastern european students at mit sloan school of management are  preparing an eastern european week to be held in march 2001 . the one - week  long program will familiarize our classmates with many of the countries  that are going through the post communist transformation . as you well know ,  eastern europe has a great deal of opportunities for many companies .  unfortunately , it also presents many obstacles that make most of the  opportunities difficult to capture .  because we believe that we can help to eliminate some of these obstacles ,  we want to bring the eastern european experience to mit sloan school of  management . familiarizing the future business leaders with the countries  is only one step toward reforming eastern europe , but we believe it is  worth our time and effort .  during the week , we plan to bring series of lectures addressing the  business environment in eastern europe . we want to emphasize especially  the success stories from eastern europe . such companies as enron ,  volkswagen , exxonmobil , gm , and ge have entered the eastern european market  and show commitment to stay in it . in at least one panel discussion with  academic experts and industry participants we hope to let everyone know  that eastern europe is a real place for business .  in addition to the educational activities , we are preparing number of  cultural events that will introduce the culture of this area .  the scope of our program depends greatly on the funds we will be able to  raise from our sponsors . in return , we plan to advertise our sponsors in  every activity we will do . we will make banners and any other appropriate  advertising as desired by the sponsor . should a sponsor be willing to send  a speaker for the panel discussion or to give a speech / lecture we would  appreciate the enrichment to our program .  the advertising will reach nearly 700 sloan students and faculty . in  addition , the advertising will reach all newly admitted students , as they  will visit our campus for the admit day ( an official program to sell our  school to the admitted students ) .",0
"Subject: enron trial of energycast service  mike ,  here are the particulars of the trial run of our service , including the  times for the telephone contact from wsi . remember this will be a bilateral ,  not a conference , call .  on the esai side , while i will be out of town , peter ingraham ( 781 245 2036 )  is available to answer questions or take suggestions . we look forward to  working with you next week .  ed  - - - - - original message - - - - -  from : shorter , jeffrey [ mailto : jshorter @ wsicorp . com ]  sent : tuesday , july 25 , 2000 11 : 36 am  to : bosse , john ; ed krapels ( e - mail ) ; peter ingraham ( e - mail )  cc : weather effects  subject :  ed ,  we are set with a evaluation of the service covering the period from  monday to thursday july 31 to aug 3 . we will activate the web access on  friday afternoon and initiate calls monday morning . the call schedule is :  short range : 8 : 40 east coast time  mid range : 9 : 20 east coast time  if there is a conflict with these times , please notify me . we will need a  number to call into , typically we call directly onto the trading floor . the  username and password are the same as the initial viewing :  username : enron  password : stroso 0 ( zero zero )  it is important to make the point this is for evaluation purposes since we  are not under a contract with liability issues addressed .  i am sure enron will love it like the rest of our clients ! !  jeff  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  jeffrey a . shorter , ph . d .  vice president  wsi - weathereffects  55 walkers brook road  reading , ma 01867  jshorter @ wsicorp . com  781 - 205 - 7385 ( direct voice )  781 - 942 - 2000 ( switchboard )  781 - 942 - 2571 ( fax )  617 - 320 - 4653 ( cell )",0
"Subject: re : full version  i read the chapter . generally ,  i like it , and find it non - controversial  and well written . of course , this is  a huge topic and there are things  that you haven ' t discussed .  i thought the amount of attention  paid to ols and mle estimation  was a bit overboard , given that you  didn ' t really exploit it in your  results . if you were to state  the likelihood function for  the garch model , it might justify  the amount of attention to  gave to estimation for  simple iid processes , which could then  be thought of as a simple lead - in  and intuition builder to  the more interesting models that  you do actually use .  by the way , in your discussion of  smiles , you discuss fat tails  extensively . at least for equity markets ,  while fat tails contribute , they don ' t do very  much at all compared to the effect  of risk premia , which you allude to briefly ,  using supply - demand language , at the  end of that section .  for the impact of risk premia , see  jun pan ' s paper , which is available  from her web page . but she covers  only sp 500 , ( as do most studies ) ,  and your markets are obviously much different .  the chapter will be a good service to your readers !  best , darrell  > x - lotus - fromdomain : ect  > from : "" vince j kaminski ""  > to : darrell duffie  > cc : "" grant masson "" , "" vince j kaminski ""  > date : wed , 16 aug 2000 16 : 37 : 53 - 0500  > subject : re : full version  > mime - version : 1 . 0  > content - disposition : inline  > x - uidl : 00453 eda 98 c 82 d 709 e 6123 af 537 e 4 f 63  > x - keywords :  >  >  >  > darrell ,  >  > thanks a lot . i really appreciate it . the text is below our usual  > standards but we are completely swamped with work here .  >  > vince  >  >  >  >  >  >  >  > darrell duffie on 08 / 15 / 2000 04 : 54 : 23 pm  >  > please respond to darrell duffie  >  > to : vince . j . kaminski @ enron . com  > cc :  > subject : re : full version  >  >  > i ' ll have a look !  >  > i haven ' t much time , but can certainly  > get you a quick reaction , at least !  >  > best , darrell  >  >  > > x - lotus - fromdomain : ect  > > from : "" vince j kaminski ""  > > to : duffie @ stanford . edu  > > date : thu , 10 aug 2000 14 : 04 : 47 - 0500  > > subject : full version  > > mime - version : 1 . 0  > > content - disposition : inline  > > x - uidl : 9 fef 7462 afa 5 d 4 ee 6 co 4 c 9 co 2 df 71 b 25  > > x - keywords :  > >  > >  > >  > > darrell ,  > >  > > grant just alerted me that i sent you only part of the text .  > >  > > here is the full chapter with an aged version of gran ' t part .  > > what i sent you represents an update of his contribution .  > >  > > sorry for that .  > >  > > vince  > >  > > ( see attached file : volo 720 . doc )  >  > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  > darrell duffie  > mail gsb stanford ca 94305 - 5015 usa  > phone 650 723 1976  > fax 650 725 7979  > email duffie @ stanford . edu  > web http : / / www . stanford . edu / ~ duffie /  > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  >  >  >  >  >  >  >  darrell duffie  mail gsb stanford ca 94305 - 5015 usa  phone 650 723 1976  fax 650 725 7979  email duffie @ stanford . edu  web http : / / www . stanford . edu / ~ duffie / ",0
"Subject: option visualization  vince and stinson ,  i did some reserach on the option visualization . here is one of the findings .  check this web site , the image looks impressive : http : / / home . online . no / ~ espehaug / virtualworld / virtualoptionworld . html  this is done through a free software livegraphics 3 d and mathematica .  take a look of the demo on the web site mentioned above to see if it is good enough for our purpose .  zimin  ps :  - - - - - - - - - - - - - -  what is livegraphics 3 d ?  livegraphics 3 d is a non - commercial java 1 . 1 applet to display and  rotate three - dimensional graphics produced by mathematica in  html pages . it may be used without charge for any  non - commercial purposes . mathematica is a program for symbolic  and numeric mathematics by wolfram research , inc . . wolfram  research is also responsible for licensing livegraphics 3 d for  commercial purposes .  livegraphics 3 d enables all mathematica users to put almost any  three - dimensional graphics computed by mathematica directly onto  a html page , such that everyone with a web browser supporting  java 1 . 1 ( e . g . communicator 4 . 0 or internet explorer 4 . 0 or higher )  can view and interactively rotate the graphics without any additional  software .  additionally livegraphics 3 d is able to show animations , calculate  stereo graphics , integrate hyperlinks , and display bitmap  backgrounds . ",0
"Subject: important : mountain top meetings scheduled for next week  fyi .  ravi .  - - - - - forwarded by ravi thuraisingham / enron communications on 03 / 06 / 00 12 : 46  pm - - - - -  jeanette busse  03 / 01 / 00 03 : 02 pm  to : dayne relihan / enron communications @ enron communications , dorn  hetzel / enron communications @ enron communications , jeanette busse / enron  communications @ enron communications , jim irvine / enron communications @ enron  communications , john bloomer / enron communications @ enron communications , john  griebling / enron communications @ enron communications , kelly williams / enron  communications @ enron communications , kenny burroughs / enron  communications @ enron communications , kevin kohnstamm / enron  communications @ enron communications , laura beneville / enron  communications @ enron communications , phil sisneros / enron communications @ enron  communications , ravi thuraisingham / enron communications @ enron communications ,  rob kolosvary / enron communications @ enron communications , scott smith / enron  communications @ enron communications , steve elliott / enron communications @ enron  communications , steve mcnear / enron communications @ enron communications , tom  huntington / enron communications @ enron communications , rebecca lynch / enron  communications @ enron communications , david cox / enron communications @ enron  communications , kenton erwin / enron communications @ enron communications  cc : john griebling / enron communications @ enron communications , sheryl  lara / enron communications @ enron communications , nicole gilson / enron  communications @ enron communications , jennifer adams / enron  communications @ enron communications  subject : important : mountain top meetings scheduled for next week  team ,  john griebling requests the following individuals return to the omni hotel at  interlocken in broomfield , co for mountain top meetings to begin at 12 : 00 pm  ( noon ) on march 7 th in the mountain top suite # 1139 . . please be prepared to  stay in broomfield co at the omni hotel through march 10 th , 3 : 00 pm .  the mountain top teams are assembled as follows :  required technical team attendance required contract negotiation team  laura beneville steve elliott  kenny burroughs john griebling  jim irvine tom huntington  dayne relihan kenton erwin  phil sisneros  rebecca lynch ( new team member ) contract negotiation team ( attendance  requested )  jeanette busse david cox  scott smith dorn hetzel  ravi thuraisingham  rob kolosvary  kelly williams ( approved by kenny burroughs )  please let me know if you have any questions , i can be reached on my cell  phone at 503 - 887 - 6397 .  best regards ,  jeanette  jeanette a . busse  project manager , strategic alliances  enron broadband services , inc . ( formerly enron communications )  2100 sw river parkway , suite 600  portland , or 97201  office : 503 . 886 . 0214 fax : 503 . 886 . 0434  email : jeanette _ busse @ enron . net",0
"Subject: re : presentation  if you would like a hard copy of the presentation to be included in the  conference book , i ' ll need it before friday , march 24 . thank you both for  all your time  sent : thursday , march 16 , 2000 9 : 02 am  subject : re : presentation  >  > dawn ,  >  > i met david sobotka from koch this morning and we talked about  > coordinating our presentations .  > this means there will be changes intended to avoid overlaps . sorry for  > that . the portions of my presentation  > will survive ( those about valuation paradigms ) and i shall add a few more  > pages on accounting treatment of weather derivatives  > plus more specific examples . david will cover primarily market evolution +  > plus examples of some  > standard structures , and we shall both give more interesting examples of  > specific deals executed by our companies .  >  > i shall send you an updated version of my part next week . let me know what  > the deadline is .  >  > vince  >  >  >  >  > "" dawn scovill "" on 03 / 14 / 2000 07 : 53 : 47 am  >  > to : "" vince j kaminski ""  > cc :  > subject : re : presentation  >  >  > thanks - - would you like me to include these in the conference book ? or do  > you anticipate changes ?  >  > dawn  > * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  > from : dawn scovill , conference coordinator  > "" powerful new ideas 2000 ""  > dawn @ perfectmeeting . com  >  >  > - - - - - original message - - - - -  > from : vince j kaminski  > to :  > cc : shirley crenshaw ; vince j kaminski  > ; vince j kaminski  > sent : monday , march 13 , 2000 1 : 56 pm  > subject : presentation  >  >  > >  > >  > > dawn ,  > >  > > i am sending you an electronic version of my presentation .  > >  > > vince kaminski  > >  > > ( see attached file : fplo 400 . ppt )  > >  >  >  >  >  >  >",0
"Subject: re : weather course  joe ,  this is the most recent offer from lacima  ( weather derivatives course ) . what do you think ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 02 / 19 / 2001  07 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" julie "" on 02 / 19 / 2001 03 : 19 : 45 pm  please respond to "" julie ""  to : "" vincejkaminski ""  cc :  subject : re : weather course  vince ,  enron is fine ( although i think we have to pay for the hyatt anyway ) .  ?  good discount ( i have a feeling that my idea of a good discount and the  weather desk ' s idea is probably different ? ) : ? for the one day , $ 1100 per  person . ? if you think that there will be ? around 10 people or more , then we  can offer a day rate , regardless of the number of people . ?  ?  thanks vince  ?  julie  ?  ps - of course when i announced that we were cancelling , people started  responding that they wished to attend . ? ugh !  ?  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com  to : julie  cc : vince . j . kaminski @ enron . com  sent : friday , february 16 , 2001 4 : 05 pm  subject : re : weather course  julie ,  enron location makes more sense . no reason to pay for the hotel .  also , i think that one day makes more sense .  i contacted the weather desk about including other people at the training  course . i think that they would be interested if they got a good discount .  vince  "" julie "" on 02 / 16 / 2001 09 : 39 : 37 am  please respond to "" julie ""  to : ? ?  cc :  subject : ? re : weather course  vince ,  great . just to let you know , we decided not to wait on the indecisive  ones , and postponed the open course . it ' s yours , whatever you want : ? 1  day ( specific to what you feel will be of the most benefit ) , 2 days , hyatt  or ? enron , or not at all . i hope this doesn ' t cause problems for you .  special deal , for sure . i owe my godfather .  julie  - - - - - original message - - - - -  from : ? vince . j . kaminski @ enron . com  to : julie  cc : joseph . hrgovcic @ enron . com  sent : thursday , february 15 , 2001 3 : 16 ? pm  subject : re : weather course  julie ,  that ' s definitely an option .  we can ? provide the room . maybe we can cut with you a special deal for  enron  and ? increase the # of people attending . i am forwarding your message to  our ? weather desk .  vince  joe ,  what do you think about ? it ?  vince  "" julie "" on ? 02 / 15 / 2001 08 : 20 : 24 am  please respond to "" julie ""  to : ? "" vincejkaminski ""  cc :  subject : ? weather course  vince ,  we just wanted to let you know ? that we only have 3 people signed up for  the  weather derivatives course ? ( all from enron ) so far . we have a couple more  that have expressed strong ? interest , but we are awaiting their final  decision . if no one else signs ? up , chris and les thought that you guys  could probably get through the ? first day pretty easily , and thus thought  it  may be an option to teach just ? the 2 nd day material ( pricing ) only at  enron  ( doing it at the hyatt is an ? option as well but the room might be on the  large side ) ? we would ? obviously reimburse you for the day not taught . we  can teach both days as ? well , but thought you may want to save some time .  i just wanted to give ? you some time to think about it . we will know where  we stand on final ? numbers by next ? wednesday .  julie",0
"Subject: ees organizational announcement  - - - - - - - - - - - - - - - - - - - - - - forwarded by pinnamaneni krishnarao / hou / ect on  04 / 12 / 2000 12 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  osman sezgen @ ees  04 / 12 / 2000 11 : 58 am  to : pinnamaneni krishnarao / hou / ect @ ect  cc :  subject : ees organizational announcement  - - - - - - - - - - - - - - - - - - - - - - forwarded by osman sezgen / hou / ees on 04 / 12 / 2000 11 : 57  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  lou pai and tom white  04 / 12 / 2000 11 : 40 am  sent by : karen owens  to : all ees employees  cc :  subject : ees organizational announcement  at the core of ees  , s success has been our willingness to adapt to and embrace  change . tom and i are reminded of this again as we announce the departure of  john echols , whose extraordinary capabilities have been instrumental to the  successful launch of ees , and to our tremendous growth in the two - and - a - half  years since then . john is continuing his career at enron .  marty sunde , currently managing director of sales joe earle , president  and ceo of enron facility services ; kevin hughes , vice president and chief  accounting officer ; dan leff , managing director of account and delivery  management ; danny mccarty , managing director of ees - europe ; mark muller ,  managing director of corporate development ; vicki sharp , managing director  and general counsel ; and beth tilney , managing director of marketing ,  communications and human resources .  thank you for your continued commitment to ees . we  , ve just completed a great  quarter and are well positioned to meet or exceed our targets this year ! in  fact , this is the seventh consecutive quarter for record levels of new  contracting activity and we  , ve more than doubled our first quarter sales of  1999 . keep up the great work !",0
"Subject: willow tree  hi vince -  this is so you can respond to my email . please let me know if you have  any further questions or comments regarding willow or if you would like  to proceed in discussing a purchase .  regards ,  michael curran  head of research  riskcare - financial technology services  piercy house  7 copthall avenue  london ec 2 r 7 nj  tel : + 44 ( 0 ) 20 7562 3419  fax : + 44 ( 0 ) 20 7562 3401  mailto : mcurran @ riskcare . com",0
"Subject: wti - new eol product  ted ,  enclosed is a corrected version of the historical simulation of wti  trading . the earlier results were double counting the spread profit on  trades closed intra - day . the spread was counted on each trade rather than  per round - trip transaction , so the new results show lower profitability .  - - stinson",0
"Subject: new pc  lyn :  can you tell me the status on this order ? alex is really feeling the pinch  for this  new computer .  thanks !  shirley  3 - 5290  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 01 / 12 / 2000  08 : 32 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  01 / 07 / 2000 01 : 49 pm  to : lyn malina / hou / ect @ ect  cc : william smith / corp / enron @ enron , vince j kaminski / hou / ect @ ect , alex  huang / corp / enron @ enron  subject : new pc  hi lyn :  alex huang has requested a new pc and vince kaminski has ok ' d it . please  order the computer as listed below in alex ' s request .  thanks !  shirley  3 - 5290  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 01 / 07 / 2000  01 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski  01 / 07 / 2000 12 : 12 pm  to : shirley crenshaw / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , grant masson / hou / ect @ ect , alex  huang / corp / enron @ enron  subject : new pc  shirley ,  ok .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 07 / 2000  12 : 02 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  alex huang @ enron  01 / 07 / 2000 08 : 28 am  to : shirley crenshaw / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , grant masson / hou / ect @ ect  subject : new pc  hi shirley ,  i would like to request for a new pc . my current pc is quite old with not  enough memory . twice  i ran out of memory and had to have it people coming to clean it for me .  their suggestion is  to either get a new hard drive or a new pc . given that dell has pentiumc iii  processor at 800 mhz  on market , i would like to request a pc with process at 500 mhz or higher  level .  thank you very much .  best ,  alex",0
"Subject: confirmation of your order  this is an automatic confirmation of the order you have placed using it  central .  request number : ecth - 4 rstt 6  order for : vince j kaminski  1 x ( option : 128 mb upgrade for deskpro en 6600 $ 129 )  1 x ( standard desktop $ 1262 ) enron it purchasing",0
